repo_full_name,package_name,osv_id,severity_class,severity_raw,published,fix_version,fix_date,time_to_fix_days,is_fixed,aliases,duration_days,severity_missing
django/django,django,GHSA-gvg8-93h5-g6qq,critical,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N/E:U,2026-02-03T15:30:24Z,6.0.2,2026-02-03 13:50:15.501752+00:00,-0.0695428037962962,1,BIT-django-2026-1287;CVE-2026-1287,-0.0695428037962962,0
django/django,django,GHSA-h4hv-m4h4-mhwg,high,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,2019-01-04T17:50:17Z,1.10.7,2017-04-04 14:27:40.297406+00:00,-640.1407025763194,1,CVE-2017-7234;PYSEC-2017-10,-640.1407025763194,0
django/django,django,GHSA-h582-2pch-3xv3,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2019-07-05T21:10:39Z,1.4.21,2015-07-08 19:56:26.333839+00:00,-1458.0515354879744,1,CVE-2015-5143;PYSEC-2015-20,-1458.0515354879744,0
django/django,django,GHSA-h5jv-4p7w-64jg,critical,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2019-08-06T01:43:33Z,1.11.23,2019-08-01 09:04:24.934545+00:00,-4.693843350173611,1,CVE-2019-14233;PYSEC-2019-12,-4.693843350173611,0
django/django,django,GHSA-h8gc-pgj2-vjm3,critical,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,2023-11-03T06:36:30Z,3.2.22,2023-10-04 14:59:53.611484+00:00,-29.65042116337963,1,BIT-django-2023-43665;CVE-2023-43665;PYSEC-2023-226,-29.65042116337963,0
django/django,django,GHSA-h95j-h2rv-qrg4,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,2018-07-23T19:51:19Z,,,,0,CVE-2011-4140;PYSEC-2011-5,2765.818663433206,0
django/django,django,GHSA-hmr4-m2h5-33qx,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2020-02-11T21:03:20Z,1.11.28,2020-02-03 09:50:36.736416+00:00,-8.467167402592592,1,BIT-django-2020-7471;CVE-2020-7471;PYSEC-2020-35,-8.467167402592592,0
django/django,django,GHSA-hpr9-3m2g-3j9p,high,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:L/A:N,2025-10-01T21:31:21Z,4.2.25,2025-10-01 15:05:46.545878+00:00,-0.2677598856712962,1,BIT-django-2025-59681;CVE-2025-59681,-0.2677598856712962,0
django/django,django,GHSA-hvmf-r92r-27hr,high,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N,2019-12-04T21:26:28Z,2.1.15,2019-12-02 08:57:47.175049+00:00,-2.519916955451389,1,CVE-2019-19118;PYSEC-2019-15,-2.519916955451389,0
django/django,django,GHSA-j3j3-jrfh-cm2w,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2022-05-14T02:06:52Z,1.6.11,2015-03-18 23:57:46.298309+00:00,-2613.0896493251275,1,CVE-2015-2316;PYSEC-2015-18,-2613.0896493251275,0
django/django,django,GHSA-jh3w-4vvf-mjgr,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2023-07-03T15:30:45Z,3.2.20,2023-07-03 07:57:12.203517+00:00,-0.3149629222569444,1,BIT-django-2023-36053;CVE-2023-36053;PYSEC-2023-100,-0.3149629222569444,0
django/django,django,GHSA-jh75-99hh-qvx9,high,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,2024-08-07T15:30:42Z,5.0.8,2024-08-06 13:28:41.102153+00:00,-1.0847326139699074,1,BIT-django-2024-41989;CVE-2024-41989;PYSEC-2024-67,-1.0847326139699074,0
django/django,django,GHSA-jhjg-w2cp-5j44,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2022-05-17T03:20:50Z,1.4.18,2015-01-13 18:54:01.979098+00:00,-2680.3519446863656,1,CVE-2015-0221;PYSEC-2015-6,-2680.3519446863656,0
django/django,django,GHSA-jrh2-hc4r-7jwx,high,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,2022-01-12T19:21:04Z,2.2.26,2022-01-04 09:53:18.329006+00:00,-8.394278599467594,1,BIT-django-2021-45452;CVE-2021-45452;PYSEC-2022-3,-8.394278599467594,0
django/django,django,GHSA-m6gj-h9gm-gw44,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,2021-03-18T20:30:13Z,2.2.16,2020-09-01 09:14:25.126958+00:00,-198.46930408613423,1,BIT-django-2020-24583;CVE-2020-24583;PYSEC-2020-33,-198.46930408613423,0
django/django,django,GHSA-m9g8-fxxm-xg86,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2024-12-06T12:30:47Z,5.0.10,2024-12-04 15:13:01.196497+00:00,-1.8873356886921295,1,BIT-django-2024-53908;CVE-2024-53908;PYSEC-2024-157,-1.8873356886921295,0
django/django,django,GHSA-mv8g-fhh6-6267,critical,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2022-05-17T00:27:18Z,1.10.3,2016-11-01 13:56:54.139706+00:00,-2022.4377761608105,1,CVE-2016-9013;PYSEC-2016-17,-2022.4377761608105,0
django/django,django,GHSA-mwm9-4648-f68q,critical,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N/E:U,2026-02-03T15:30:23Z,6.0.2,2026-02-03 13:50:15.501752+00:00,-0.0695312297222222,1,BIT-django-2026-1207;CVE-2026-1207,-0.0695312297222222,0
django/django,django,GHSA-mwv2-398h-v489,unknown,,2022-05-01T17:44:04Z,1.0,,,0,CVE-2007-0405,1387.9070314887615,1
django/django,django,GHSA-p3fp-8748-vqfq,high,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:N/I:N/A:L,2025-03-06T21:31:26Z,4.2.20,2025-03-06 12:58:44.863766+00:00,-0.356031669375,1,BIT-django-2025-26699;CVE-2025-26699;PYSEC-2025-13,-0.356031669375,0
django/django,django,GHSA-p64x-8rxx-wf6q,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2022-07-05T00:00:53Z,3.2.14,2022-07-04 07:57:18.239960+00:00,-0.6691523152777777,1,BIT-django-2022-34265;CVE-2022-34265;PYSEC-2022-213,-0.6691523152777777,0
django/django,django,GHSA-p6m5-h7pp-v2x5,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2022-05-02T03:47:43Z,1.0.4,,,0,CVE-2009-3695;PYSEC-2009-4,1387.4878300998726,0
django/django,django,GHSA-p99v-5w3c-jqq9,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,2021-06-10T17:21:12Z,2.2.24,2021-06-02 08:53:39.899614+00:00,-8.352454865578704,1,BIT-django-2021-33571;CVE-2021-33571;PYSEC-2021-99,-8.352454865578704,0
django/django,django,GHSA-pgxh-wfw4-jx2v,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2022-05-17T00:36:02Z,1.8.4,2015-08-18 17:06:21.380689+00:00,-2463.31227568647,1,CVE-2015-5963;PYSEC-2015-22,-2463.31227568647,0
django/django,django,GHSA-pv4p-cwwg-4rph,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,2024-08-07T15:30:42Z,5.0.8,2024-08-06 13:28:41.102153+00:00,-1.0847326139699074,1,BIT-django-2024-42005;CVE-2024-42005;PYSEC-2024-70,-1.0847326139699074,0
django/django,django,GHSA-pw27-w7w4-9qc7,critical,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:N/I:H/A:N,2022-05-17T01:09:58Z,1.8.10,2016-03-01 17:10:07.758955+00:00,-2267.333220382465,1,CVE-2016-2512;PYSEC-2016-15,-2267.333220382465,0
django/django,django,GHSA-q2jf-h9jm-m7p4,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2023-02-01T21:30:23Z,3.2.17,2023-02-01 09:55:48.915222+00:00,-0.4823389441898147,1,BIT-django-2023-23969;CVE-2023-23969;PYSEC-2023-12,-0.4823389441898147,0
django/django,django,GHSA-q5qw-4364-5hhm,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,2022-05-17T00:48:30Z,1.4.21,2015-07-08 19:56:26.333839+00:00,-2504.202820210197,1,CVE-2015-5144;PYSEC-2015-10,-2504.202820210197,0
django/django,django,GHSA-q7q2-qf2q-rw3w,critical,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:N,2022-05-17T03:07:00Z,1.4.13,2014-05-14 18:27:42.778726+00:00,-2924.360615986968,1,CVE-2014-1418;PYSEC-2014-19,-2924.360615986968,0
django/django,django,GHSA-q95w-c7qg-hrff,high,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:L/A:N,2025-10-01T21:31:22Z,4.2.25,2025-10-01 15:05:46.545878+00:00,-0.2677714597453703,1,BIT-django-2025-59682;CVE-2025-59682,-0.2677714597453703,0
django/django,django,GHSA-qc99-g3wm-hgxr,unknown,,2022-05-01T17:44:04Z,1.0,,,0,CVE-2007-0404,1387.9070314887615,1
django/django,django,GHSA-qcgg-j2x8-h9g8,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:N/I:N/A:L,2025-01-14T21:31:47Z,5.1.5,2025-01-14 14:28:11.451536+00:00,-0.2941614405555555,1,BIT-django-2024-56374;CVE-2024-56374;PYSEC-2025-1,-0.2941614405555555,0
django/django,django,GHSA-qg2p-9jwr-mmqf,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2024-07-10T06:33:52Z,4.2.14,2024-07-09 14:03:07.782451+00:00,-0.6880117771875001,1,BIT-django-2024-38875;CVE-2024-38875;PYSEC-2024-56,-0.6880117771875001,0
django/django,django,GHSA-qm57-vhq3-3fwf,high,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,2021-06-09T17:14:51Z,2.2.22,2021-05-06 07:40:38.479356+00:00,-34.39875602597222,1,BIT-django-2021-32052;CVE-2021-32052;PYSEC-2021-8,-34.39875602597222,0
django/django,django,GHSA-qmf9-6jqf-j8fq,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2023-11-02T06:30:25Z,3.2.23,2023-11-01 06:59:05.105405+00:00,-0.9800913726273148,1,BIT-django-2023-46695;CVE-2023-46695;PYSEC-2023-222,-0.9800913726273148,0
django/django,django,GHSA-qrh7-x6fp-c2mp,unknown,,2022-05-17T05:09:40Z,1.3.6,2013-02-19 20:32:04.436478+00:00,-3373.3594393926155,1,CVE-2013-1664,-3373.3594393926155,1
django/django,django,GHSA-qrw5-5h28-6cmg,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2022-10-16T12:00:23Z,3.2.16,2022-10-04 07:54:16.950129+00:00,-12.170903354988424,1,BIT-django-2022-41323;CVE-2022-41323;PYSEC-2022-304,-12.170903354988424,0
django/django,django,GHSA-qw25-v68c-qjf3,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2025-11-05T15:31:07Z,5.2.8,2025-11-05 14:07:28.761361+00:00,-0.0580814657291666,1,BIT-django-2025-64458;CVE-2025-64458,-0.0580814657291666,0
django/django,django,GHSA-r28v-mw67-m5p9,high,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,2019-01-04T17:50:07Z,2.0.3,2018-03-06 14:05:32.353199+00:00,-304.1559565601967,1,CVE-2018-7536;PYSEC-2018-5,-304.1559565601967,0
django/django,django,GHSA-r3xc-prgr-mg9p,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2023-05-07T03:30:17Z,3.2.19,2023-05-03 12:58:19.066030+00:00,-3.605531643171296,1,BIT-django-2023-31047;CVE-2023-31047;PYSEC-2023-61,-3.605531643171296,0
django/django,django,GHSA-r5cj-wv24-92p5,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,2022-05-02T00:05:00Z,0.91.3,,,0,CVE-2008-3909;PYSEC-2008-2,1387.6424944517244,0
django/django,django,GHSA-r7w6-p47g-vj53,high,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,2022-05-05T02:48:46Z,1.3.6,2013-02-19 20:32:04.436478+00:00,-3361.261592170393,1,CVE-2013-0305;PYSEC-2013-16,-3361.261592170393,0
django/django,django,GHSA-r836-hh6v-rg5g,high,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,2024-08-07T15:30:42Z,5.0.8,2024-08-06 13:28:41.102153+00:00,-1.0847326139699074,1,BIT-django-2024-41991;CVE-2024-41991;PYSEC-2024-69,-1.0847326139699074,0
django/django,django,GHSA-rf4j-j272-fj86,critical,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,2018-10-03T21:13:54Z,2.0.2,2018-02-01 14:30:13.345780+00:00,-244.2803316460648,1,CVE-2018-6188;PYSEC-2018-4,-244.2803316460648,0
django/django,django,GHSA-rm2j-x595-q9cj,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,2022-05-14T03:49:36Z,1.2.7,2011-09-11 03:05:18.996286+00:00,-3898.0307523578,1,CVE-2011-4139;PYSEC-2011-4,-3898.0307523578,0
django/django,django,GHSA-rqw2-ghq9-44m7,high,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:N/A:N,2025-12-02T18:30:35Z,5.2.9,2025-12-02 14:01:03.485587+00:00,-0.1871703057060185,1,BIT-django-2025-13372;CVE-2025-13372,-0.1871703057060185,0
django/django,django,GHSA-rrqc-c2jx-6jgv,high,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:N/A:N,2024-10-08T18:33:13Z,5.1.1,2024-09-03 14:01:12.448544+00:00,-35.188895271481485,1,BIT-django-2024-45231;CVE-2024-45231,-35.188895271481485,0
django/django,django,GHSA-rvq6-mrpv-m6rm,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2022-05-17T03:07:04Z,1.4.11,2014-04-21 22:40:17.318319+00:00,-2947.185262519456,1,CVE-2014-0472;PYSEC-2014-1,-2947.185262519456,0
django/django,django,GHSA-rw75-m7gp-92m3,high,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,2022-05-14T02:09:22Z,1.4.14,2014-08-20 20:01:35.076618+00:00,-2823.2554042058105,1,CVE-2014-0483;PYSEC-2014-7,-2823.2554042058105,0
django/django,django,GHSA-rxjp-mfm9-w4wr,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,2021-06-04T21:15:56Z,2.2.21,2021-05-04 08:47:20.595323+00:00,-31.51985422079861,1,BIT-django-2021-31542;CVE-2021-31542;PYSEC-2021-7,-31.51985422079861,0
django/django,django,GHSA-v6rh-hp5x-86rv,high,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,2021-12-09T19:09:37Z,2.2.25,2021-12-07 07:34:42.416731+00:00,-2.4825761952430554,1,BIT-django-2021-44420;CVE-2021-44420;PYSEC-2021-439,-2.4825761952430554,0
django/django,django,GHSA-v9qg-3j8p-r63v,critical,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2019-08-06T01:43:31Z,1.11.23,2019-08-01 09:04:24.934545+00:00,-4.693820202025463,1,CVE-2019-14235;PYSEC-2019-14,-4.693820202025463,0
django/django,django,GHSA-vfq6-hq5r-27r6,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2020-01-16T22:35:12Z,1.11.27,2019-12-18 08:59:02.278881+00:00,-29.566779179618056,1,CVE-2019-19844;PYSEC-2019-16,-29.566779179618056,0
django/django,django,GHSA-vjjp-9r83-22rc,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:N/A:N,2022-05-17T04:56:46Z,1.4.7,2013-09-11 01:18:42.411587+00:00,-3170.1514304214465,1,CVE-2013-4315;PYSEC-2013-20,-3170.1514304214465,0
django/django,django,GHSA-vm8q-m57g-pff3,high,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:N/I:N/A:H,2024-03-15T21:30:43Z,3.2.25,2024-03-04 08:56:47.529440+00:00,-11.523558687037038,1,BIT-django-2024-27351;CVE-2024-27351;PYSEC-2024-47,-11.523558687037038,0
django/django,django,GHSA-vq3h-3q7v-9prw,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,2022-05-14T02:09:43Z,1.4.13,2014-05-14 18:27:42.778726+00:00,-2921.320835894375,1,CVE-2014-3730;PYSEC-2014-20,-2921.320835894375,0
django/django,django,GHSA-vrcr-9hj9-jcg6,high,CVSS:4.0/AV:N/AC:L/AT:P/PR:N/UI:N/VC:N/VI:N/VA:L/SC:N/SI:N/SA:N,2025-12-02T18:30:35Z,5.2.9,2025-12-02 14:01:03.485587+00:00,-0.1871703057060185,1,BIT-django-2025-64460;CVE-2025-64460,-0.1871703057060185,0
django/django,django,GHSA-w24h-v9qh-8gxj,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2022-04-13T00:00:33Z,2.2.28,2022-04-11 07:52:52.782601+00:00,-1.6719932569328702,1,BIT-django-2022-28347;CVE-2022-28347;PYSEC-2022-191,-1.6719932569328702,0
django/django,django,GHSA-wh4h-v3f2-r2pp,critical,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2019-02-12T15:36:37Z,1.11.19,,,0,CVE-2019-6975;PYSEC-2019-18,2561.995538433206,0
django/django,django,GHSA-wpjr-j57x-wxfw,high,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,2020-06-05T16:20:44Z,2.2.13,2020-06-03 09:36:32.337142+00:00,-2.280690542337963,1,BIT-django-2020-13254;CVE-2020-13254;PYSEC-2020-31,-2.280690542337963,0
django/django,django,GHSA-wqfg-m96j-85vm,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:N/I:N/A:L,2025-04-02T15:31:37Z,5.0.14,2025-04-02 11:24:36.888387+00:00,-0.1715290695949074,1,BIT-django-2025-27556;CVE-2025-27556;PYSEC-2025-14,-0.1715290695949074,0
django/django,django,GHSA-wqjj-hx84-v449,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2022-05-17T03:07:04Z,1.4.11,2014-04-21 22:40:17.318319+00:00,-2947.185262519456,1,CVE-2014-0474;PYSEC-2014-3,-2947.185262519456,0
django/django,django,GHSA-wxg3-mfph-qg9w,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,2022-05-14T03:49:36Z,1.2.7,2011-09-11 03:05:18.996286+00:00,-3898.0307523578,1,CVE-2011-4138;PYSEC-2011-3,-3898.0307523578,0
django/django,django,GHSA-x38m-486c-2wr9,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2022-05-17T03:16:12Z,1.7.10,2015-08-18 17:15:28.710738+00:00,-2463.417167699792,1,CVE-2015-5964;PYSEC-2015-23,-2463.417167699792,0
django/django,django,GHSA-x64m-686f-fmm3,unknown,,2022-05-17T05:09:39Z,1.3.6,2013-02-19 20:32:04.436478+00:00,-3373.359427818541,1,CVE-2013-1665,-3373.359427818541,1
django/django,django,GHSA-x7q2-wr7g-xqmf,high,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,2024-07-10T06:33:52Z,5.0.7,2024-07-09 14:07:00.731173+00:00,-0.6853156114236111,1,BIT-django-2024-39329;CVE-2024-39329;PYSEC-2024-57,-0.6853156114236111,0
django/django,django,GHSA-x88j-93vc-wpmp,medium,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,2018-07-23T19:52:39Z,1.2.7,2011-09-11 03:05:18.996286+00:00,-2507.699537080023,1,CVE-2011-4136;PYSEC-2011-1,-2507.699537080023,0
django/django,django,GHSA-xgxc-v2qg-chmh,high,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,2021-04-08T18:11:48Z,2.2.20,2021-04-06 07:34:52.201974+00:00,-2.442312477152778,1,BIT-django-2021-28658;CVE-2021-28658;PYSEC-2021-6,-2.442312477152778,0
django/django,django,GHSA-xpfp-f569-q3p2,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2021-09-22T17:34:49Z,3.2.5,2021-07-01 07:40:00.999209+00:00,-83.41305556471065,1,BIT-django-2021-35042;CVE-2021-35042;PYSEC-2021-109,-83.41305556471065,0
django/django,django,GHSA-xxj9-f6rv-m3x4,critical,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,2024-02-07T00:30:25Z,3.2.24,2024-02-06 14:54:24.766883+00:00,-0.400002698113426,1,BIT-django-2024-24680;CVE-2024-24680;PYSEC-2024-28,-0.400002698113426,0
django/django,django,PYSEC-2007-1,unknown,,2007-10-30T19:46:00Z,1.1,,,0,CVE-2007-5712;GHSA-9v8h-57gv-qch6,6684.8223555628365,1
django/django,django,PYSEC-2008-1,unknown,,2008-05-23T15:32:00Z,1.1,,,0,CVE-2008-2302;GHSA-54qj-48vx-cr9f,6478.9987444517255,1
django/django,django,PYSEC-2008-2,unknown,,2008-09-04T17:41:00Z,1.1,,,0,CVE-2008-3909;GHSA-r5cj-wv24-92p5,6374.909161118392,1
django/django,django,PYSEC-2009-3,unknown,,2009-08-04T16:30:00Z,1.1,,,0,CVE-2009-2659;GHSA-9xg7-gg9m-rmq9,6040.9584666739465,1
django/django,django,PYSEC-2009-4,unknown,,2009-10-13T10:30:00Z,1.0.4,,,0,CVE-2009-3695;GHSA-p6m5-h7pp-v2x5,5971.2084666739465,1
django/django,django,PYSEC-2010-12,unknown,,2010-09-14T19:00:00Z,1.2.2,2010-09-09 02:41:25.682749+00:00,-5.679563857071759,1,CVE-2010-3082;GHSA-fxpg-gg9g-76gj,-5.679563857071759,1
django/django,django,PYSEC-2011-1,unknown,,2011-10-19T10:55:00Z,1.2.7,2011-09-11 03:05:18.996286+00:00,-38.32616902446759,1,CVE-2011-4136;GHSA-x88j-93vc-wpmp,-38.32616902446759,1
django/django,django,PYSEC-2011-10,unknown,,2011-02-14T21:00:00Z,1.1.4,2011-02-09 04:13:07.000075+00:00,-5.699224536168981,1,CVE-2011-0696;GHSA-5j2h-h5hg-3wf8,-5.699224536168981,1
django/django,django,PYSEC-2011-11,unknown,,2011-02-14T21:00:00Z,1.1.4,2011-02-09 04:13:07.000075+00:00,-5.699224536168981,1,CVE-2011-0697;GHSA-8m3r-rv5g-fcpq,-5.699224536168981,1
django/django,django,PYSEC-2011-12,unknown,,2011-02-14T21:00:00Z,1.1.4,2011-02-09 04:13:07.000075+00:00,-5.699224536168981,1,CVE-2011-0698;GHSA-7g9h-c88w-r7h2,-5.699224536168981,1
django/django,django,PYSEC-2011-2,unknown,,2011-10-19T10:55:00Z,1.2.7,2011-09-11 03:05:18.996286+00:00,-38.32616902446759,1,CVE-2011-4137;GHSA-3jqw-crqj-w8qw,-38.32616902446759,1
django/django,django,PYSEC-2011-3,unknown,,2011-10-19T10:55:00Z,1.2.7,2011-09-11 03:05:18.996286+00:00,-38.32616902446759,1,CVE-2011-4138;GHSA-wxg3-mfph-qg9w,-38.32616902446759,1
django/django,django,PYSEC-2011-4,unknown,,2011-10-19T10:55:00Z,1.2.7,2011-09-11 03:05:18.996286+00:00,-38.32616902446759,1,CVE-2011-4139;GHSA-rm2j-x595-q9cj,-38.32616902446759,1
django/django,django,PYSEC-2011-5,unknown,,2011-10-19T10:55:00Z,1.2.7,2011-09-11 03:05:18.996286+00:00,-38.32616902446759,1,CVE-2011-4140;GHSA-h95j-h2rv-qrg4,-38.32616902446759,1
django/django,django,PYSEC-2011-8,unknown,,2011-01-10T20:00:00Z,1.1.3,2010-12-23 05:14:23.509436+00:00,-18.61500567782408,1,CVE-2010-4534;GHSA-fwr5-q9rx-294f,-18.61500567782408,1
django/django,django,PYSEC-2011-9,unknown,,2011-01-10T20:00:00Z,1.1.3,2010-12-23 05:14:23.509436+00:00,-18.61500567782408,1,CVE-2010-4535;GHSA-7wph-fc4w-wqp2,-18.61500567782408,1
django/django,django,PYSEC-2012-2,unknown,,2012-07-31T17:55:00Z,1.3.2,2012-07-30 23:02:55.545349+00:00,-0.7861626695717592,1,CVE-2012-3442;GHSA-78vx-ggch-wghm,-0.7861626695717592,1
django/django,django,PYSEC-2012-3,unknown,,2012-07-31T17:55:00Z,1.3.2,2012-07-30 23:02:55.545349+00:00,-0.7861626695717592,1,CVE-2012-3443;GHSA-59w8-4wm2-4xw8,-0.7861626695717592,1
django/django,django,PYSEC-2012-4,unknown,,2012-07-31T17:55:00Z,1.3.2,2012-07-30 23:02:55.545349+00:00,-0.7861626695717592,1,CVE-2012-3444;GHSA-5h2q-4hrp-v9rr,-0.7861626695717592,1
django/django,django,PYSEC-2012-7,unknown,,2012-11-18T23:55:00Z,9305c0e12d43c4df999c3301a1f0c742264a657e,,,0,CVE-2012-4520;GHSA-2655-q453-22f9,4838.649438896169,1
django/django,django,PYSEC-2013-16,unknown,,2013-05-02T14:55:00Z,1.3.6,2013-02-19 20:32:04.436478+00:00,-71.76592087409722,1,CVE-2013-0305;GHSA-r7w6-p47g-vj53,-71.76592087409722,1
django/django,django,PYSEC-2013-17,unknown,,2013-05-02T14:55:00Z,1.3.6,2013-02-19 20:32:04.436478+00:00,-71.76592087409722,1,CVE-2013-0306;GHSA-g8xg-jgj6-49r3,-71.76592087409722,1
django/django,django,PYSEC-2013-18,unknown,,2013-09-23T20:55:00Z,1.4.8,2013-09-15 06:22:11.681231+00:00,-8.606114800567129,1,CVE-2013-1443;GHSA-4c42-4rxm-x6qf,-8.606114800567129,1
django/django,django,PYSEC-2013-19,unknown,,2013-10-04T17:55:00Z,90363e388c61874add3f3557ee654a996ec75d78,,,0,CVE-2013-4249;GHSA-4894-5vqc-6r2r,4518.899438896169,1
django/django,django,PYSEC-2013-20,unknown,,2013-09-16T19:14:00Z,1.4.7,2013-09-11 01:18:42.411587+00:00,-5.746731347372685,1,CVE-2013-4315;GHSA-vjjp-9r83-22rc,-5.746731347372685,1
django/django,django,PYSEC-2013-21,unknown,,2013-10-04T17:55:00Z,ec67af0bd609c412b76eaa4cc89968a2a8e5ad6a,,,0,CVE-2013-6044;GHSA-9cwg-mhxf-hh59,4518.899438896169,1
